0,0.000000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-129.86,-145.30,-142.87,-136.35,-124.48,400.00,400.00,400.00,400.00,400.00],0.000000,0.000000,0,0
0,0.000000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-118.84,-91.56,2.86,-130.99,-143.13,-149.61,-54.07,-149.52,-140.40,-157.46],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-171.07,-70.11,-144.18,-127.95,-50.88,-153.27,-162.75,-108.43,-127.09,-132.15],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-128.87,-129.47,-131.34,-132.65,-135.00,-130.67,-135.90,-137.75,-130.13,174.79],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-171.98,-144.22,-150.91,-153.89,-8.28,-67.52,-109.71,-135.47,-132.45,400.00],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[120.64,-153.43,-71.57,-166.87,149.53,-149.25,-143.58,-135.73,-2.22,-132.11],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-110.87,-168.64,-142.93,-137.21,-147.55,-133.00,-120.58,-8.37,162.27,-108.87],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-152.04,-174.27,-82.50,-132.43,-111.74,-138.81,-132.61,-136.88,-132.65,-131.63],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-135.48,-135.66,-137.12,-127.63,-137.25,-172.40,-133.07,-137.28,-139.79,-131.35],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-132.93,-128.66,-132.41,-133.28,-134.07,-130.88,-123.96,-99.01,-70.08,-130.75],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-111.01,-129.76,-125.85,-132.16,-134.30,-131.25,-127.43,-132.12,-131.27,-129.06],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-132.13,-129.68,-133.42,-132.15,-129.85,-132.32,-128.86,-133.14,-131.50,-131.72],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-126.73,-134.53,-130.39,-131.22,-126.22,-130.45,-129.34,-129.67,-139.33,-134.11],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-125.78,-130.17,-135.68,-135.00,-132.21,-129.63,-133.22,-136.16,-131.15,-132.57],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-120.05,-131.05,-133.88,-157.01,-140.11,-106.51,-123.86,-131.49,-131.94,-140.87],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-135.00,-134.76,-132.71,-135.00,-131.22,-130.45,-132.53,-131.61,-134.34,-128.66],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-130.86,-134.76,-128.23,-130.71,-129.89,-147.02,145.53,-123.30,-91.51,400.00],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-166.66,-146.37,-135.96,-61.36,-140.94,-148.04,-159.51,-132.75,-109.92,-156.01],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-158.61,-148.02,-70.56,-122.28,-131.17,154.19,-151.32,149.26,16.43,-153.33],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-163.58,-152.59,-146.51,-161.98,-116.41,-141.74,-163.78,-151.98,6.04,-155.26],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-48.09,-155.48,-153.89,-159.59,-148.04,-142.91,-141.18,-174.67,-157.76,-124.99],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-144.64,-172.81,-157.33,-171.68,-154.72,-152.40,144.29,-144.59,-155.24,-151.01],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-159.92,-73.72,-172.84,156.83,121.97,70.43,164.14,173.14,176.47,178.36],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[123.41,174.04,175.71,167.95,173.73,173.50,174.78,171.87,167.77,170.79],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[160.66,172.30,174.19,176.31,178.58,164.69,41.84,-161.12,167.18,169.40],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-140.57,-154.09,52.87,-9.55,-156.94,146.31,-98.13,-148.73,173.41,132.90],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-133.73,-117.35,-91.44,-147.77,-13.35,-170.84,-161.98,17.12,14.57,-157.64],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-33.98,-174.43,-123.25,158.88,-134.27,74.91,161.50,17.10,3.38,400.00],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-139.40,36.07,157.92,-65.32,149.35,-140.86,-145.85,-160.17,-145.79,142.43],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-158.20,-167.30,166.68,-158.50,154.26,-163.74,-116.71,-123.54,-107.98,-46.97],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[-164.42,51.34,154.80,-154.98,111.87,-175.91,-161.01,-131.85,128.32,-148.51],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[173.04,-120.26,81.76,-168.18,-162.73,-148.57,-165.34,-178.57,-140.27,-163.60],0.000000,0.000000,0,0
0,99.990000,-1,0.000000,0.000000,0.000000,0.000000,0,0,2000,0,0,0,0,0,[156.50,-154.04,-146.67,-126.87,-174.38,178.41,-122.76,-165.07,130.60,175.04],0.000000,0.000000,0,0
