12,0.960000,533,22.335186,114.262746,1.517611,176.680000,12,20,2024,3,37,17,0,0,[2.89,-6.04,2.68,-2.92,-5.85,-4.39,-3.47,-1.19,-0.68,-1.24],0.000000,0.000000,0,0
12,0.910000,521,22.335173,114.262747,1.476456,175.560000,12,20,2024,3,37,18,0,0,[1.40,-0.24,-2.59,4.66,3.18,-4.47,1.36,4.08,-1.10,-0.72],0.000000,0.000000,0,0
12,0.910000,506,22.335160,114.262748,1.450733,177.580000,12,20,2024,3,37,19,0,0,[6.96,-10.15,0.77,-2.91,-11.37,-5.12,-2.81,-2.67,1.15,1.63],0.000000,0.000000,0,0
12,0.910000,487,22.335147,114.262748,1.527900,176.530000,12,20,2024,3,37,20,0,0,[6.40,1.86,-5.95,-5.75,-5.15,-7.08,-4.90,-0.50,-2.85,1.86],0.000000,0.000000,0,0
12,0.910000,471,22.335133,114.262749,1.538189,175.630000,12,20,2024,3,37,21,0,0,[1.39,-0.22,-4.34,-2.53,-3.75,-3.65,-6.18,-4.65,0.33,-7.47],0.000000,0.000000,0,0
12,0.910000,464,22.335120,114.262749,1.481600,177.080000,12,20,2024,3,37,22,0,0,[-1.57,4.42,-6.67,-1.50,-2.42,-4.85,-12.47,-3.22,-2.30,-4.95],0.000000,0.000000,0,0
12,0.910000,479,22.335106,114.262752,1.677089,169.450000,12,20,2024,3,37,23,0,0,[-2.31,2.94,-7.92,-0.70,-1.71,-9.99,-8.93,-0.17,0.75,-0.34],0.000000,0.000000,0,0
12,0.910000,320,22.335093,114.262754,1.435300,172.280000,12,20,2024,3,37,24,0,0,[2.93,6.15,-3.02,-4.52,-3.35,-7.50,-7.84,-6.84,2.88,0.83],0.000000,0.000000,0,0
12,0.910000,104,22.335068,114.262754,1.383856,171.430000,12,20,2024,3,37,26,0,0,[-0.75,2.18,-2.38,-5.45,-2.00,-7.19,-4.48,-12.55,-0.07,1.31],0.000000,0.000000,0,0
12,0.910000,112,22.335054,114.262756,1.548478,173.900000,12,20,2024,3,37,27,0,0,[-10.25,-3.10,0.21,-8.59,-3.55,-5.29,-5.69,-11.06,-4.21,3.43],0.000000,0.000000,0,0
12,0.910000,121,22.335041,114.262755,1.491889,178.710000,12,20,2024,3,37,28,0,0,[-0.59,-3.59,5.17,-3.81,0.74,-3.61,-5.02,-11.81,0.20,4.33],0.000000,0.000000,0,0
12,0.910000,143,22.335028,114.262752,1.471311,185.320000,12,20,2024,3,37,29,0,0,[-0.16,0.30,1.79,-4.72,-3.65,-3.00,-9.50,-9.95,-0.72,4.81],0.000000,0.000000,0,0
12,0.910000,165,22.335015,114.262750,1.538189,188.360000,12,20,2024,3,37,30,0,0,[2.50,-0.56,1.15,3.77,-6.12,0.48,-7.67,-5.57,-2.54,5.11],0.000000,0.000000,0,0
12,0.910000,187,22.335001,114.262749,1.548478,185.120000,12,20,2024,3,37,31,0,0,[3.43,-4.45,2.03,4.05,-7.95,-1.73,-4.12,-6.54,-6.71,3.66],0.000000,0.000000,0,0
12,0.910000,85,22.334988,114.262747,1.378711,186.500000,12,20,2024,3,37,32,0,0,[4.12,-0.53,3.40,0.93,-3.85,0.03,2.79,-5.12,-4.52,-0.72],0.000000,0.000000,0,0
12,0.910000,35,22.334976,114.262745,1.419867,186.030000,12,20,2024,3,37,33,0,0,[1.92,0.17,6.52,4.39,-6.06,-2.09,-3.19,-5.81,-6.20,-3.72],0.000000,0.000000,0,0
12,0.910000,1008,22.334976,114.262745,1.419867,186.030000,12,20,2024,3,37,33,0,0,[-1.13,0.08,3.73,1.44,-3.23,-6.98,-6.46,-9.76,-13.63,-14.96],0.000000,0.000000,0,0
12,0.910000,902,22.334963,114.262742,1.414722,187.700000,12,20,2024,3,37,34,0,0,[-23.13,-23.74,-23.43,-22.02,-23.97,-37.80,-33.24,-34.71,-39.06,-38.66],0.000000,0.000000,0,0
12,0.910000,738,22.334950,114.262740,1.471311,186.540000,12,20,2024,3,37,35,0,0,[-43.97,-37.70,-39.11,-31.42,-29.05,-39.23,-36.75,-35.99,-37.78,-40.78],0.000000,0.000000,0,0
12,0.910000,335,22.334923,114.262737,1.497033,184.630000,12,20,2024,3,37,37,0,0,[-39.55,-40.68,-37.25,-31.83,-29.18,-39.74,-36.46,-35.42,-37.73,-40.98],0.000000,0.000000,0,0
12,0.910000,251,22.334910,114.262735,1.409578,186.140000,12,20,2024,3,37,38,0,0,[-38.70,-38.54,-37.23,-30.24,-33.15,-33.88,-35.80,-35.42,-37.72,-36.70],0.000000,0.000000,0,0
12,0.910000,168,22.334897,114.262733,1.466167,185.860000,12,20,2024,3,37,39,0,0,[-34.37,-36.63,-36.51,-32.67,-26.36,-30.68,-39.49,-32.89,-38.93,-32.55],0.000000,0.000000,0,0
12,0.910000,87,22.334884,114.262732,1.461022,185.730000,12,20,2024,3,37,40,0,0,[-31.75,-31.41,-31.76,-33.95,-27.44,-23.68,-37.43,-31.07,-32.02,-32.59],0.000000,0.000000,0,0
12,0.910000,37,22.334871,114.262731,1.461022,184.630000,12,20,2024,3,37,41,0,0,[-35.30,-34.03,-35.33,-36.03,-31.04,-26.55,-34.48,-38.53,-35.38,-37.77],0.000000,0.000000,0,0
12,0.910000,1,22.334858,114.262730,1.430156,184.720000,12,20,2024,3,37,42,0,0,[-35.10,-31.62,-35.37,-33.78,-30.30,-29.67,-30.24,-35.86,-35.41,-38.42],0.000000,0.000000,0,0
12,0.910000,25,22.334846,114.262729,1.389000,182.330000,12,20,2024,3,37,43,0,0,[-36.34,-35.24,-38.97,-35.30,-41.45,-34.31,-32.08,-42.91,-34.09,-28.75],0.000000,0.000000,0,0
12,0.910000,1052,22.334846,114.262729,1.389000,182.330000,12,20,2024,3,37,43,0,0,[-34.36,-37.09,-42.25,-40.23,-35.72,-29.98,-25.21,-31.90,-31.14,-33.89],0.000000,0.000000,0,0
12,0.910000,892,22.334833,114.262729,1.389000,180.630000,12,20,2024,3,37,44,0,0,[-34.25,-35.77,-39.79,-33.16,-30.68,-28.22,-24.97,-32.40,-25.36,-20.78],0.000000,0.000000,0,0
12,0.910000,600,22.334808,114.262729,1.450733,180.090000,12,20,2024,3,37,46,0,0,[-25.74,-20.08,-17.03,-17.09,-13.72,-9.31,-7.29,-15.21,-13.76,-15.79],0.000000,0.000000,0,0
12,0.910000,495,22.334795,114.262728,1.358133,181.800000,12,20,2024,3,37,47,0,0,[-23.39,-16.54,-14.99,-19.54,-18.47,-10.26,-13.10,-16.10,-16.21,-15.44],0.000000,0.000000,0,0
12,0.910000,514,22.334782,114.262728,1.491889,180.490000,12,20,2024,3,37,48,0,0,[-17.27,-21.76,-12.65,-12.45,-16.47,-8.68,-14.41,-13.94,-15.65,-11.78],0.000000,0.000000,0,0
12,0.910000,538,22.334769,114.262728,1.430156,179.050000,12,20,2024,3,37,49,0,0,[-16.39,-13.77,-15.39,-16.21,-12.01,-11.62,-9.94,-11.51,-17.87,-15.86],0.000000,0.000000,0,0
12,0.910000,559,22.334757,114.262727,1.455878,182.340000,12,20,2024,3,37,50,0,0,[-16.90,-14.64,-16.42,-21.61,-17.37,-18.53,-12.82,-10.75,-20.93,-13.24],0.000000,0.000000,0,0
12,0.910000,580,22.334744,114.262726,1.414722,182.710000,12,20,2024,3,37,51,0,0,[-11.84,-13.64,-11.38,-14.33,-7.13,-8.23,-1.29,0.09,-7.61,-1.95],0.000000,0.000000,0,0
